time,temperature_2m (°C),precipitation (mm),wind_speed_10m (km/h),cloud_cover (%),wind_gusts_10m (km/h),apparent_temperature (°C)
2024-01-17T21:00,-2.2,0.40,4.3,100,7.2,-5.3
2024-01-17T22:00,-2.1,0.30,5.4,100,8.3,-5.4
2024-01-17T23:00,-2.0,0.20,8.4,100,13.7,-5.8
2024-01-18T00:00,-2.0,0.00,10.8,100,18.0,-6.2
2024-01-18T01:00,-2.8,0.00,8.9,100,15.1,-6.8
2024-01-18T02:00,-2.9,0.00,8.8,100,14.8,-6.9
2024-01-18T03:00,-2.7,0.00,8.7,100,14.8,-6.7
2024-01-18T04:00,-3.1,0.00,7.9,70,14.0,-7.1
2024-01-18T05:00,-4.0,0.00,7.4,98,12.6,-8.0
2024-01-18T06:00,-4.5,0.00,5.7,100,11.9,-8.2
2024-01-18T07:00,-3.8,0.00,6.2,100,10.8,-7.6
2024-01-18T08:00,-3.5,0.00,8.0,100,12.6,-7.5
2024-01-18T09:00,-2.5,0.00,7.2,100,15.8,-6.3
2024-01-18T10:00,-1.4,0.00,7.1,100,15.5,-5.2
2024-01-18T11:00,-0.6,0.00,6.4,100,15.5,-4.3
2024-01-18T12:00,0.1,0.00,6.6,70,14.8,-3.5
2024-01-18T13:00,0.5,0.00,8.9,48,20.2,-3.3
2024-01-18T14:00,0.1,0.00,7.6,77,17.6,-3.6
2024-01-18T15:00,-1.7,0.00,7.9,33,12.2,-5.5
2024-01-18T16:00,-2.8,0.00,10.5,36,16.6,-7.1
2024-01-18T17:00,-3.1,0.00,12.0,0,19.1,-7.6
2024-01-18T18:00,-3.3,0.00,13.2,0,21.2,-8.0
2024-01-18T19:00,-3.7,0.00,13.0,0,22.3,-8.4
2024-01-18T20:00,-4.3,0.00,11.7,0,21.6,-8.9
2024-01-18T21:00,-4.8,0.00,10.9,0,19.1,-9.4
2024-01-18T22:00,-5.1,0.00,11.5,0,19.1,-9.7
2024-01-18T23:00,-5.1,0.00,12.0,0,19.4,-9.9
2024-01-19T00:00,-4.9,0.00,13.1,0,21.6,-9.8
2024-01-19T01:00,-4.1,0.00,14.6,0,23.8,-9.1
2024-01-19T02:00,-3.9,0.00,16.4,0,27.0,-9.2
2024-01-19T03:00,-3.6,0.00,18.3,0,30.6,-9.1
2024-01-19T04:00,-3.2,0.00,19.0,0,31.7,-8.8
2024-01-19T05:00,-2.9,0.00,20.2,0,33.8,-8.7
2024-01-19T06:00,-2.6,0.00,21.5,6,35.6,-8.5
2024-01-19T07:00,-2.5,0.00,22.8,0,38.5,-8.6
2024-01-19T08:00,-2.0,0.00,23.7,9,40.3,-8.2
2024-01-19T09:00,-0.9,0.00,23.9,20,41.0,-7.1
2024-01-19T10:00,0.5,0.00,24.5,10,46.8,-5.8
2024-01-19T11:00,1.2,0.00,23.9,0,43.9,-5.0
2024-01-19T12:00,1.7,0.00,21.8,0,42.5,-4.2
2024-01-19T13:00,1.9,0.00,23.9,88,47.5,-4.1
2024-01-19T14:00,1.6,0.00,21.4,64,41.0,-4.1
2024-01-19T15:00,0.6,0.00,19.7,96,36.4,-4.8
2024-01-19T16:00,0.3,0.00,20.3,100,34.2,-5.2
2024-01-19T17:00,0.7,0.00,22.3,100,38.2,-5.1
2024-01-19T18:00,0.3,0.00,21.9,22,37.8,-5.5
2024-01-19T19:00,-0.8,0.00,22.2,20,37.8,-6.7
2024-01-19T20:00,-1.1,0.00,22.9,94,39.2,-7.1
2024-01-19T21:00,-1.2,0.00,22.6,100,39.2,-7.1
2024-01-19T22:00,-0.8,0.00,23.4,100,40.0,-6.8
2024-01-19T23:00,-0.7,0.00,23.5,97,40.0,-6.7
2024-01-20T00:00,-1.0,0.00,23.8,28,40.7,-7.2
2024-01-20T01:00,-0.8,0.00,24.1,100,42.5,-7.0
2024-01-20T02:00,-0.1,0.00,25.2,100,43.2,-6.3
2024-01-20T03:00,0.1,0.00,26.0,100,44.3,-6.1
2024-01-20T04:00,0.3,0.00,26.4,100,45.7,-6.0
2024-01-20T05:00,0.5,0.00,26.2,100,45.4,-5.8
2024-01-20T06:00,0.4,0.00,26.1,100,45.0,-5.9
2024-01-20T07:00,0.1,0.00,25.6,100,44.6,-6.1
2024-01-20T08:00,0.4,0.00,26.6,100,45.7,-6.0
2024-01-20T09:00,0.8,0.00,26.1,100,46.1,-5.5
2024-01-20T10:00,1.7,0.00,23.6,25,51.1,-4.3
2024-01-20T11:00,2.3,0.00,26.0,17,46.1,-4.0
2024-01-20T12:00,2.7,0.00,25.2,17,46.1,-3.5
2024-01-20T13:00,3.1,0.00,21.5,94,51.8,-2.5
2024-01-20T14:00,3.0,0.00,22.7,26,39.2,-2.7
2024-01-20T15:00,2.1,0.00,20.0,40,38.5,-3.2
2024-01-20T16:00,1.4,0.00,19.2,100,33.8,-3.8
2024-01-20T17:00,1.7,0.00,18.6,13,32.8,-3.3
2024-01-20T18:00,1.1,0.00,16.3,60,31.3,-3.6
2024-01-20T19:00,0.2,0.00,13.9,64,27.4,-4.2
2024-01-20T20:00,-0.8,0.00,12.6,2,23.4,-5.1
2024-01-20T21:00,-1.6,0.00,11.6,0,20.9,-5.8
2024-01-20T22:00,-2.4,0.00,12.0,2,19.8,-6.8
2024-01-20T23:00,-3.2,0.00,11.7,30,19.8,-7.7
2024-01-21T00:00,-4.1,0.00,12.1,7,20.2,-8.7
2024-01-21T01:00,-4.6,0.00,12.4,54,21.2,-9.5
2024-01-21T02:00,-4.8,0.00,12.4,100,20.5,-9.6
2024-01-21T03:00,-4.1,0.00,13.4,100,22.0,-9.2
2024-01-21T04:00,-3.8,0.00,13.0,94,22.0,-8.8
2024-01-21T05:00,-4.0,0.00,14.0,91,23.0,-9.2
2024-01-21T06:00,-4.3,0.00,14.0,100,23.4,-9.5
2024-01-21T07:00,-3.7,0.00,15.5,100,25.6,-9.2
2024-01-21T08:00,-2.6,0.00,17.7,100,29.2,-8.4
2024-01-21T09:00,-1.3,0.00,21.3,100,31.0,-7.5
2024-01-21T10:00,0.4,0.00,22.9,100,36.7,-6.2
2024-01-21T11:00,0.5,0.00,17.2,100,34.9,-5.2
2024-01-21T12:00,1.4,0.00,24.6,100,34.2,-5.3
2024-01-21T13:00,2.3,0.00,28.2,100,45.7,-5.0
2024-01-21T14:00,3.1,0.00,24.7,100,47.2,-3.6
2024-01-21T15:00,2.7,0.00,22.8,82,41.8,-3.7
2024-01-21T16:00,0.9,0.00,19.7,100,38.2,-5.0
2024-01-21T17:00,1.2,0.00,21.6,100,35.6,-4.8
2024-01-21T18:00,1.7,0.00,21.3,100,37.4,-4.2
2024-01-21T19:00,1.9,0.00,21.1,100,35.6,-3.9
2024-01-21T20:00,1.6,0.00,22.0,100,36.7,-4.3
2024-01-21T21:00,1.2,0.00,21.8,100,36.7,-4.6
2024-01-21T22:00,1.1,0.00,22.5,75,38.2,-4.7
2024-01-21T23:00,1.1,0.00,21.9,67,37.8,-4.5
2024-01-22T00:00,1.8,0.00,21.5,100,36.7,-3.6
2024-01-22T01:00,2.6,0.00,24.5,100,41.0,-3.1
2024-01-22T02:00,3.2,0.00,24.7,100,42.5,-2.4
2024-01-22T03:00,4.0,0.00,24.6,100,42.8,-1.6
2024-01-22T04:00,4.7,0.10,26.3,100,44.3,-1.2
2024-01-22T05:00,5.2,0.20,29.3,100,49.3,-1.1
2024-01-22T06:00,5.6,0.20,30.1,100,51.5,-0.8
2024-01-22T07:00,5.8,0.00,32.5,100,55.1,-0.9
2024-01-22T08:00,6.1,0.20,32.3,100,55.8,-0.4
2024-01-22T09:00,5.9,1.10,32.5,100,55.4,-0.4
2024-01-22T10:00,6.5,0.20,33.5,100,57.2,0.1
2024-01-22T11:00,7.2,0.00,33.7,100,57.2,0.9
2024-01-22T12:00,8.4,0.00,33.7,100,58.0,2.3
2024-01-22T13:00,8.5,0.00,32.6,100,55.8,2.5
2024-01-22T14:00,8.9,0.00,31.3,100,55.4,3.1
2024-01-22T15:00,8.6,0.00,30.1,100,53.3,3.0
2024-01-22T16:00,8.3,0.10,28.0,100,51.1,3.0
2024-01-22T17:00,7.3,0.90,24.8,100,47.9,2.5
2024-01-22T18:00,6.6,0.10,23.8,76,42.1,1.9
2024-01-22T19:00,5.8,0.00,25.2,24,43.9,0.7
2024-01-22T20:00,5.2,0.00,25.6,8,43.2,-0.1
2024-01-22T21:00,4.8,0.00,24.3,27,43.6,-0.4
2024-01-22T22:00,4.3,0.00,22.4,30,41.4,-0.6
2024-01-22T23:00,4.0,0.00,22.4,32,38.2,-1.0
2024-01-23T00:00,4.0,0.00,22.2,25,38.2,-1.0
2024-01-23T01:00,4.5,0.30,26.7,59,45.4,-1.1
2024-01-23T02:00,4.3,0.00,23.8,17,45.7,-0.9
2024-01-23T03:00,3.7,0.00,22.1,9,40.7,-1.2
2024-01-23T04:00,3.8,0.00,24.8,31,42.5,-1.6
2024-01-23T05:00,3.8,0.00,25.6,24,43.9,-1.7
2024-01-23T06:00,3.4,0.00,25.3,5,43.6,-2.1
2024-01-23T07:00,3.2,0.00,25.3,17,43.2,-2.3
2024-01-23T08:00,3.6,0.00,26.3,47,44.6,-2.1
2024-01-23T09:00,4.4,0.00,28.8,100,48.6,-1.6
2024-01-23T10:00,5.5,0.00,30.7,100,53.3,-0.7
2024-01-23T11:00,6.5,0.00,30.1,100,53.3,0.4
2024-01-23T12:00,6.9,0.00,27.7,94,52.2,1.2
2024-01-23T13:00,7.6,0.00,23.6,52,46.8,2.7
2024-01-23T14:00,7.3,0.00,23.0,66,41.4,2.4
2024-01-23T15:00,6.5,0.00,22.1,94,39.6,1.6
2024-01-23T16:00,5.5,0.00,21.5,94,37.4,0.6
2024-01-23T17:00,4.6,0.00,20.2,100,36.7,-0.1
2024-01-23T18:00,3.8,0.00,17.7,99,33.8,-0.6
2024-01-23T19:00,3.3,0.00,16.7,83,29.9,-1.1
2024-01-23T20:00,2.5,0.00,15.3,82,28.1,-1.7
2024-01-23T21:00,2.5,0.00,18.7,100,30.6,-2.2
2024-01-23T22:00,3.9,0.00,21.1,100,35.3,-1.2
2024-01-23T23:00,4.9,0.20,24.5,100,41.4,-0.5
2024-01-24T00:00,4.9,0.80,26.8,100,45.7,-0.6
2024-01-24T01:00,5.5,1.60,28.7,100,48.6,-0.2
2024-01-24T02:00,6.0,1.80,30.2,100,52.2,0.3
2024-01-24T03:00,7.0,0.20,30.8,100,53.3,1.3
2024-01-24T04:00,8.0,0.20,31.0,100,53.3,2.5
2024-01-24T05:00,9.2,0.10,33.1,100,56.5,3.6
2024-01-24T06:00,9.9,0.20,36.0,70,59.8,4.1
2024-01-24T07:00,10.4,0.10,37.3,94,69.8,4.5
2024-01-24T08:00,10.1,0.10,35.8,21,75.2,4.3
2024-01-24T09:00,9.5,0.20,36.1,87,62.3,3.5
2024-01-24T10:00,9.7,0.00,35.8,60,62.6,3.7
2024-01-24T11:00,9.5,0.00,33.8,44,62.6,3.7
2024-01-24T12:00,9.8,0.00,36.5,67,60.8,3.5
2024-01-24T13:00,10.0,0.00,42.2,65,76.7,2.5
2024-01-24T14:00,9.8,0.00,39.7,61,73.1,2.7
2024-01-24T15:00,9.3,0.00,38.3,100,72.4,2.3
2024-01-24T16:00,8.4,0.20,36.7,31,73.1,1.7
2024-01-24T17:00,7.8,0.00,37.4,67,64.4,0.9
2024-01-24T18:00,7.6,0.00,37.8,26,61.9,0.6
2024-01-24T19:00,7.1,0.00,36.0,30,64.8,0.4
2024-01-24T20:00,6.9,0.00,36.0,18,64.1,0.1
2024-01-24T21:00,6.9,0.00,37.1,85,63.7,-0.1
2024-01-24T22:00,7.2,0.00,36.4,76,61.6,0.2
2024-01-24T23:00,6.5,0.00,35.7,12,65.9,-0.4
2024-01-25T00:00,6.0,0.00,35.3,21,61.6,-0.9
2024-01-25T01:00,7.2,0.00,33.9,100,60.5,0.6
2024-01-25T02:00,7.1,0.00,34.6,18,58.3,0.4
2024-01-25T03:00,6.1,0.00,32.4,100,56.9,-0.3
2024-01-25T04:00,6.4,0.00,33.0,100,59.0,-0.0
2024-01-25T05:00,6.4,0.00,32.8,100,58.3,-0.0
2024-01-25T06:00,6.2,0.00,33.3,100,57.2,-0.3
2024-01-25T07:00,5.8,0.00,30.2,40,58.3,-0.2
2024-01-25T08:00,5.7,0.00,29.6,24,53.3,-0.3
2024-01-25T09:00,6.3,0.00,27.9,30,53.3,0.6
2024-01-25T10:00,7.2,0.10,34.1,51,63.0,0.6
2024-01-25T11:00,7.8,0.10,34.8,96,66.6,0.9
2024-01-25T12:00,8.1,0.00,28.1,50,63.4,2.2
2024-01-25T13:00,8.4,0.00,28.2,100,55.8,2.6
2024-01-25T14:00,8.2,0.00,25.8,56,49.0,2.7
2024-01-25T15:00,7.4,0.00,22.5,34,44.3,2.4
2024-01-25T16:00,6.4,0.00,19.5,87,38.5,1.8
2024-01-25T17:00,6.0,0.00,20.3,100,34.6,1.3
2024-01-25T18:00,5.8,0.00,20.0,100,35.3,1.2
2024-01-25T19:00,5.7,0.00,18.4,100,34.2,1.4
2024-01-25T20:00,5.7,0.00,16.5,100,31.7,1.6
2024-01-25T21:00,5.5,0.00,14.4,100,27.7,1.7
2024-01-25T22:00,5.1,0.00,12.5,100,24.5,1.6
2024-01-25T23:00,4.4,0.00,11.2,100,21.2,1.1
2024-01-26T00:00,3.9,0.00,10.5,100,19.4,0.7
2024-01-26T01:00,3.7,0.00,8.2,100,14.0,0.7
2024-01-26T02:00,3.4,0.00,7.7,100,14.0,0.6
2024-01-26T03:00,3.0,0.00,8.2,100,13.3,0.0
2024-01-26T04:00,2.7,0.00,9.8,98,16.2,-0.6
2024-01-26T05:00,2.7,0.00,11.9,92,19.8,-1.0
2024-01-26T06:00,2.6,0.00,13.7,91,22.7,-1.4
2024-01-26T07:00,2.2,0.00,14.8,100,24.8,-2.0
2024-01-26T08:00,2.4,0.00,15.9,100,25.9,-1.9
2024-01-26T09:00,3.7,0.00,16.0,100,26.3,-0.5
2024-01-26T10:00,6.4,0.00,19.0,100,34.2,2.2
2024-01-26T11:00,8.7,0.00,20.5,100,36.7,4.6
2024-01-26T12:00,8.7,0.10,20.9,100,35.6,4.7
2024-01-26T13:00,8.0,1.90,21.9,100,37.4,4.0
2024-01-26T14:00,8.7,1.00,23.2,95,39.6,4.5
2024-01-26T15:00,9.1,0.40,29.5,100,51.1,4.1
2024-01-26T16:00,8.1,0.00,30.8,22,52.2,2.4
2024-01-26T17:00,7.0,0.00,34.1,100,57.6,0.6
2024-01-26T18:00,6.6,0.10,34.1,18,62.3,0.0
2024-01-26T19:00,5.6,0.00,29.7,25,58.3,-0.5
2024-01-26T20:00,4.9,0.00,28.2,22,51.1,-1.0
2024-01-26T21:00,4.6,0.00,28.4,4,48.6,-1.4
2024-01-26T22:00,4.0,0.00,25.6,10,48.6,-1.7
2024-01-26T23:00,3.6,0.00,25.8,28,46.1,-2.2
2024-01-27T00:00,3.5,0.00,27.8,8,49.3,-2.5
2024-01-27T01:00,4.3,0.00,25.8,56,43.9,-1.4
2024-01-27T02:00,3.9,0.00,28.7,3,47.5,-2.2
2024-01-27T03:00,3.1,0.00,27.2,14,47.9,-2.8
2024-01-27T04:00,3.0,0.00,26.9,100,46.4,-2.9
2024-01-27T05:00,3.6,0.00,25.9,100,45.7,-2.1
2024-01-27T06:00,4.2,0.00,25.1,100,44.3,-1.3
2024-01-27T07:00,4.6,0.00,24.1,100,42.5,-0.8
2024-01-27T08:00,5.0,0.00,21.9,100,40.7,0.0
2024-01-27T09:00,5.6,0.00,24.5,100,41.8,0.3
2024-01-27T10:00,5.9,0.00,24.9,100,42.5,0.5
2024-01-27T11:00,6.2,0.00,24.7,100,50.0,0.9
2024-01-27T12:00,6.2,0.00,23.6,100,45.7,1.0
2024-01-27T13:00,6.6,0.00,21.6,53,45.7,1.7
2024-01-27T14:00,6.8,0.00,16.7,28,37.8,2.6
2024-01-27T15:00,6.0,0.00,13.3,27,28.8,2.3
2024-01-27T16:00,4.3,0.00,11.9,14,22.7,0.7
2024-01-27T17:00,3.4,0.00,12.6,3,20.5,-0.3
2024-01-27T18:00,2.9,0.00,11.9,10,20.5,-0.8
2024-01-27T19:00,2.3,0.00,11.2,88,19.8,-1.3
2024-01-27T20:00,2.0,0.00,10.4,11,18.4,-1.5
2024-01-27T21:00,1.6,0.00,10.2,8,16.9,-1.9
2024-01-27T22:00,1.4,0.00,10.8,53,17.6,-2.2
2024-01-27T23:00,1.2,0.00,9.0,100,17.6,-2.1
2024-01-28T00:00,1.6,0.00,7.9,97,15.1,-1.5
2024-01-28T01:00,1.4,0.00,6.8,18,11.9,-1.6
2024-01-28T02:00,0.1,0.00,6.3,0,11.2,-3.0
2024-01-28T03:00,-1.9,0.00,9.3,75,11.5,-5.7
2024-01-28T04:00,-2.2,0.00,7.8,12,11.5,-5.9
2024-01-28T05:00,-2.0,0.00,6.2,0,10.8,-5.4
2024-01-28T06:00,-2.0,0.00,7.0,0,11.9,-5.5
2024-01-28T07:00,-2.1,0.00,7.6,24,12.2,-5.8
2024-01-28T08:00,-1.1,0.00,10.9,94,17.3,-5.1
2024-01-28T09:00,0.6,0.00,10.9,53,19.8,-3.3
2024-01-28T10:00,2.5,0.00,10.1,19,19.8,-1.0
2024-01-28T11:00,4.4,0.00,10.9,31,20.9,0.9
2024-01-28T12:00,5.7,0.00,12.9,48,24.1,2.1
2024-01-28T13:00,6.4,0.00,12.8,50,23.8,2.8
2024-01-28T14:00,6.3,0.00,12.0,76,23.4,2.8
2024-01-28T15:00,5.2,0.00,12.8,40,21.6,1.4
2024-01-28T16:00,3.5,0.00,13.5,2,22.0,-0.6
2024-01-28T17:00,2.6,0.00,13.4,29,22.7,-1.4
2024-01-28T18:00,2.2,0.00,13.2,33,22.3,-1.8
2024-01-28T19:00,1.8,0.00,13.4,87,22.0,-2.2
2024-01-28T20:00,1.4,0.00,13.8,99,23.0,-2.8
2024-01-28T21:00,1.1,0.00,14.0,100,23.4,-3.3
2024-01-28T22:00,0.6,0.00,12.4,99,23.0,-3.7
2024-01-28T23:00,0.1,0.00,13.5,98,22.3,-4.5
2024-01-29T00:00,-0.1,0.00,13.6,2,22.7,-4.7
2024-01-29T01:00,0.2,0.00,13.3,2,23.8,-4.4
2024-01-29T02:00,0.1,0.00,13.5,0,22.0,-4.5
2024-01-29T03:00,0.2,0.00,13.7,4,23.0,-4.5
2024-01-29T04:00,0.0,0.00,13.3,13,23.0,-4.5
2024-01-29T05:00,-0.1,0.00,13.2,0,22.0,-4.6
2024-01-29T06:00,-0.0,0.00,14.1,0,22.7,-4.7
2024-01-29T07:00,0.3,0.00,14.9,0,24.8,-4.5
2024-01-29T08:00,1.5,0.00,15.0,64,24.8,-3.2
2024-01-29T09:00,3.6,0.00,15.0,81,24.8,-1.1
2024-01-29T10:00,5.4,0.00,14.7,96,25.2,1.1
2024-01-29T11:00,7.1,0.00,12.6,100,24.1,3.1
2024-01-29T12:00,7.9,0.00,11.9,99,23.0,4.1
2024-01-29T13:00,8.2,0.00,11.4,48,19.1,4.7
2024-01-29T14:00,8.3,0.00,14.3,74,25.9,4.1
2024-01-29T15:00,7.0,0.00,11.7,99,24.1,3.1
2024-01-29T16:00,5.2,0.00,10.7,99,19.4,1.4
2024-01-29T17:00,4.3,0.00,10.5,100,16.9,0.5
2024-01-29T18:00,4.1,0.00,10.2,100,16.9,0.4
2024-01-29T19:00,3.4,0.00,10.1,88,16.6,-0.2
2024-01-29T20:00,2.6,0.00,10.6,96,16.6,-1.0
2024-01-29T21:00,2.3,0.00,10.5,100,16.9,-1.3
2024-01-29T22:00,2.0,0.00,10.2,66,16.9,-1.6
2024-01-29T23:00,1.5,0.00,9.7,60,16.2,-2.1
2024-01-30T00:00,1.2,0.00,9.7,93,15.8,-2.5
2024-01-30T01:00,1.1,0.00,9.9,93,16.2,-2.6
2024-01-30T02:00,0.9,0.00,9.9,95,15.8,-2.8
2024-01-30T03:00,1.0,0.00,10.3,100,16.9,-2.7
2024-01-30T04:00,1.0,0.00,10.0,100,16.6,-2.6
2024-01-30T05:00,1.1,0.00,9.6,100,15.8,-2.5
2024-01-30T06:00,1.3,0.00,10.8,100,17.3,-2.4
2024-01-30T07:00,1.5,0.00,10.4,100,17.6,-2.2
2024-01-30T08:00,2.5,0.00,11.8,100,18.7,-1.2
2024-01-30T09:00,4.0,0.00,14.8,100,23.4,-0.1
2024-01-30T10:00,5.5,0.00,13.0,100,23.8,1.8
2024-01-30T11:00,6.9,0.00,12.1,100,22.7,3.3
2024-01-30T12:00,7.6,0.00,12.0,100,22.7,4.0
2024-01-30T13:00,8.0,0.00,12.7,100,22.7,4.5
2024-01-30T14:00,8.3,0.00,14.0,100,24.8,4.6
2024-01-30T15:00,7.5,0.00,11.8,100,23.0,4.2
2024-01-30T16:00,6.3,0.00,11.1,100,19.4,3.1
2024-01-30T17:00,6.0,0.00,11.9,100,19.4,2.7
2024-01-30T18:00,5.9,0.00,12.1,100,20.2,2.6
2024-01-30T19:00,5.9,0.00,13.7,100,22.3,2.4
2024-01-30T20:00,6.3,0.00,14.4,100,23.8,2.8
2024-01-30T21:00,6.6,0.10,14.6,100,24.1,3.1
2024-01-30T22:00,6.9,0.00,15.1,99,25.2,3.5
2024-01-30T23:00,6.7,0.00,16.3,27,26.6,3.2
2024-01-31T00:00,6.4,0.00,17.7,88,29.5,2.6
2024-01-31T01:00,6.5,0.00,18.2,89,30.2,2.6
2024-01-31T02:00,7.2,0.00,20.3,100,33.8,3.0
2024-01-31T03:00,7.6,0.00,21.8,100,37.1,3.2
2024-01-31T04:00,7.3,0.00,20.9,100,37.1,3.0
2024-01-31T05:00,6.8,0.00,19.4,100,35.6,2.7
2024-01-31T06:00,6.2,0.00,18.7,75,33.1,2.1
2024-01-31T07:00,5.8,0.00,19.9,100,34.2,1.3
2024-01-31T08:00,5.8,0.00,18.1,100,33.8,1.5
2024-01-31T09:00,5.8,0.00,17.3,100,31.0,1.6
2024-01-31T10:00,6.0,0.00,17.6,100,32.4,1.7
2024-01-31T11:00,6.4,0.00,18.1,100,33.5,2.0
2024-01-31T12:00,6.6,0.00,17.7,100,32.8,2.2
2024-01-31T13:00,5.1,0.00,18.8,100,32.8,0.3
2024-01-31T14:00,5.2,0.00,18.4,100,34.6,0.5
2024-01-31T15:00,4.8,0.00,14.8,86,33.8,0.6
2024-01-31T16:00,3.9,0.00,13.8,19,25.6,-0.3
2024-01-31T17:00,2.7,0.00,13.2,78,23.4,-1.5
2024-01-31T18:00,2.5,0.00,11.0,99,22.0,-1.3
2024-01-31T19:00,2.5,0.00,12.6,91,20.2,-1.5
2024-01-31T20:00,1.8,0.00,15.1,60,24.8,-2.6
2024-01-31T21:00,1.6,0.00,15.2,86,24.8,-2.7
2024-01-31T22:00,2.3,0.00,19.6,100,32.4,-2.6
2024-01-31T23:00,2.4,0.00,20.1,100,33.5,-2.5
2024-02-01T00:00,2.7,0.00,21.1,100,35.6,-2.5
2024-02-01T01:00,3.9,0.00,22.1,100,37.8,-1.4
2024-02-01T02:00,4.4,0.10,22.6,100,38.9,-1.0
2024-02-01T03:00,4.4,0.70,25.2,100,42.8,-1.1
2024-02-01T04:00,4.4,0.80,22.4,100,43.2,-0.5
2024-02-01T05:00,5.1,0.20,22.2,100,38.5,0.3
2024-02-01T06:00,5.4,0.10,22.2,100,38.9,0.8
2024-02-01T07:00,5.9,0.00,21.6,100,37.8,1.4
2024-02-01T08:00,6.2,0.10,20.9,6,37.4,2.0
2024-02-01T09:00,6.6,0.00,20.6,3,35.6,2.3
2024-02-01T10:00,7.4,0.10,21.7,4,42.5,2.8
2024-02-01T11:00,7.7,0.00,26.3,25,47.2,2.4
2024-02-01T12:00,7.8,0.00,29.2,70,50.4,1.9
2024-02-01T13:00,7.5,0.00,27.2,64,57.6,1.5
2024-02-01T14:00,7.3,0.00,24.7,28,51.8,1.7
2024-02-01T15:00,6.9,0.00,24.2,95,44.6,1.4
2024-02-01T16:00,6.5,0.00,24.2,60,41.8,0.9
2024-02-01T17:00,6.0,0.00,23.4,99,41.0,0.6
2024-02-01T18:00,6.1,0.00,24.2,100,41.4,0.6
2024-02-01T19:00,6.2,0.00,25.6,100,43.9,0.5
2024-02-01T20:00,6.1,0.00,25.6,100,44.3,0.4
2024-02-01T21:00,5.6,0.00,24.4,98,43.6,0.2
2024-02-01T22:00,5.3,0.00,23.9,99,42.1,-0.0
2024-02-01T23:00,5.4,0.00,23.0,100,40.7,0.2
2024-02-02T00:00,5.7,0.00,23.0,100,40.3,0.5
2024-02-02T01:00,4.9,0.00,20.6,99,36.0,0.1
2024-02-02T02:00,4.5,0.00,19.1,100,35.6,-0.0
2024-02-02T03:00,4.6,0.00,19.2,100,32.4,0.0
2024-02-02T04:00,4.3,0.00,19.7,100,33.8,-0.4
2024-02-02T05:00,3.9,0.00,19.9,100,33.5,-0.8
2024-02-02T06:00,3.9,0.00,18.8,100,33.5,-0.6
2024-02-02T07:00,4.0,0.00,18.6,100,32.0,-0.5
2024-02-02T08:00,4.6,0.00,18.3,100,31.3,0.1
2024-02-02T09:00,5.3,0.00,21.5,100,37.1,0.4
2024-02-02T10:00,5.2,0.10,20.6,100,37.1,0.5
2024-02-02T11:00,5.6,0.00,20.3,100,39.2,0.9
2024-02-02T12:00,5.8,0.10,22.4,100,39.2,0.7
2024-02-02T13:00,6.0,0.40,19.7,100,33.8,1.4
2024-02-02T14:00,5.9,0.00,22.1,100,37.1,1.0
2024-02-02T15:00,6.3,0.00,23.4,100,40.0,1.3
2024-02-02T16:00,6.7,0.00,23.6,100,40.0,1.7
2024-02-02T17:00,6.8,0.00,25.3,100,42.8,1.6
2024-02-02T18:00,7.0,0.00,27.7,100,46.8,1.6
2024-02-02T19:00,7.5,0.10,29.6,100,50.8,1.9
2024-02-02T20:00,7.7,0.10,27.8,100,51.1,2.6
2024-02-02T21:00,7.7,0.20,26.2,100,47.9,2.9
2024-02-02T22:00,7.9,0.20,26.5,100,45.0,3.1
2024-02-02T23:00,8.1,0.10,28.0,100,47.9,3.2
2024-02-03T00:00,8.3,0.20,28.1,100,49.0,3.4
2024-02-03T01:00,8.7,0.10,27.4,100,46.8,3.9
2024-02-03T02:00,8.9,0.10,28.4,100,48.6,4.0
2024-02-03T03:00,8.9,0.00,28.1,100,48.6,4.0
2024-02-03T04:00,8.9,0.00,28.5,100,49.0,4.0
2024-02-03T05:00,9.0,0.00,28.1,100,49.0,4.2
2024-02-03T06:00,9.0,0.00,26.7,100,48.2,4.4
2024-02-03T07:00,9.1,0.10,26.0,100,45.7,4.6
2024-02-03T08:00,9.2,0.20,26.8,100,45.7,4.6
2024-02-03T09:00,9.4,0.20,27.6,100,47.5,4.8
2024-02-03T10:00,9.5,0.10,34.0,84,57.6,4.0
2024-02-03T11:00,10.4,0.10,30.7,100,59.4,5.5
2024-02-03T12:00,10.2,0.10,31.4,90,58.3,5.1
2024-02-03T13:00,10.2,0.20,29.3,92,53.3,5.4
2024-02-03T14:00,10.4,0.00,28.1,100,50.8,5.8
2024-02-03T15:00,9.9,0.10,25.3,95,48.6,5.7
2024-02-03T16:00,9.5,0.10,25.6,89,44.6,5.1
2024-02-03T17:00,9.3,0.40,22.7,100,49.3,5.4
2024-02-03T18:00,8.6,0.30,20.8,100,38.5,4.9
2024-02-03T19:00,8.5,0.40,19.5,100,34.9,4.9
2024-02-03T20:00,8.4,0.00,21.3,40,36.4,4.4
2024-02-03T21:00,7.5,0.00,22.1,100,38.2,3.2
2024-02-03T22:00,7.6,0.00,22.4,75,38.5,3.2
2024-02-03T23:00,6.8,0.00,21.7,100,38.2,2.5
2024-02-04T00:00,6.5,0.00,21.4,96,37.1,2.1
2024-02-04T01:00,6.4,0.00,20.5,11,34.9,2.0
